SITE,METHOD,OBS_YEAR,SITEVISITID,DATE_,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,HABITAT_CODE,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,TUT2012,OTHER_AREA_GROUPING,BENTHIC_SEC_CODE,SITE_MIN_DEPTH_FT,SITE_MAX_DEPTH_FT,CLIMATE_STATION_YN,PERM_SITE,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
OLO-00212,nSPC,2010,2357,0003-11-10,SAMOA,Ofu & Olosega,Forereef,Deep,AGR,-14.16196,-169.60632,0,Ofu & Olosega,978,55502,RANDOM,RAMP_BASIC,2010,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00213,nSPC,2010,2436,NA,SAMOA,Ofu & Olosega,Forereef,Shallow,MIX,-14.16127,-169.61975,0,Ofu & Olosega,941,55502,RANDOM,RAMP_BASIC,2010,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00218,nSPC,2010,2435,NA,SAMOA,Ofu & Olosega,Forereef,Deep,PAV,-14.1484,-169.61151,0,Ofu & Olosega,946,55502,RANDOM,RAMP_BASIC,2010,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00223,nSPC,2010,2363,0003-11-10,SAMOA,Ofu & Olosega,Forereef,Mid,AGR,-14.17554,-169.62782,0,Ofu & Olosega,933,55502,RANDOM,RAMP_BASIC,2010,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00232,nSPC,2010,2362,0003-11-10,SAMOA,Ofu & Olosega,Forereef,Deep,AGR,-14.17801461,-169.628561,0,Ofu & Olosega,933,55502,RANDOM,RAMP_BASIC,2010,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00424,nSPC,2012,4774,NA,SAMOA,Ofu & Olosega,Forereef,Shallow,PSC,-14.1666096,-169.6083789,0,Ofu & Olosega,974,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00443,nSPC,2012,4780,NA,SAMOA,Ofu & Olosega,Forereef,Shallow,SAG,-14.16482049,-169.6252238,0,Ofu & Olosega,931,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00445,nSPC,2012,4805,NA,SAMOA,Ofu & Olosega,Forereef,Mid,AGR,-14.17762124,-169.6279101,0,Ofu & Olosega,934,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00447,nSPC,2012,4778,NA,SAMOA,Ofu & Olosega,Forereef,Mid,AGR,-14.19172078,-169.6160127,0,Ofu & Olosega,965,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00451,nSPC,2012,4772,NA,SAMOA,Ofu & Olosega,Forereef,Mid,AGR,-14.18903019,-169.6201233,0,Ofu & Olosega,955,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00452,nSPC,2012,4779,NA,SAMOA,Ofu & Olosega,Forereef,Mid,AGR,-14.16135817,-169.6081061,0,Ofu & Olosega,968,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00459,nSPC,2012,4776,NA,SAMOA,Ofu & Olosega,Forereef,Mid,AGR,-14.15585235,-169.6182989,0,Ofu & Olosega,938,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00465,nSPC,2012,4773,NA,SAMOA,Ofu & Olosega,Forereef,Mid,AGR,-14.19140948,-169.6099911,0,Ofu & Olosega,1008,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00469,nSPC,2012,4781,NA,SAMOA,Ofu & Olosega,Forereef,Deep,AGR,-14.14993833,-169.6164565,0,Ofu & Olosega,937,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00471,nSPC,2012,4771,NA,SAMOA,Ofu & Olosega,Forereef,Deep,AGR,-14.18894738,-169.6039066,0,Ofu & Olosega,1087,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00475,nSPC,2012,4777,NA,SAMOA,Ofu & Olosega,Forereef,Deep,AGR,-14.18451528,-169.6068029,0,Ofu & Olosega,1034,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00479,nSPC,2012,4775,NA,SAMOA,Ofu & Olosega,Forereef,Deep,AGR,-14.16555239,-169.6289291,0,Ofu & Olosega,924,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
OLO-00480,nSPC,2012,4811,NA,SAMOA,Ofu & Olosega,Forereef,Deep,AGR,-14.1519727,-169.6175775,0,Ofu & Olosega,937,55502,RANDOM,RAMP_BASIC,2012,NA,NA,OFU,NA,NA,0,0,NA,
PAG-00001,nSPC,2009,1906,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.10722,145.78577,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00002,nSPC,2009,1899,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.14397,145.8159,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00003,nSPC,2009,1900,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.16832,145.78795,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00005,nSPC,2009,1901,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.11945,145.75567,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00006,nSPC,2009,1907,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.09292,145.74422,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00008,nSPC,2009,1908,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.0607,145.74172,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00009,nSPC,2009,1916,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.07068,145.71363,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00012,nSPC,2009,1909,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.16657,145.76647,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00013,nSPC,2009,1910,NA,MARIAN,Pagan,Forereef,Mid,UNK,18.09665,145.7649,0,Pagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00050,nSPC,2009,1902,NA,MARIAN,Pagan,Forereef,Deep,UNK,18.13272745,145.7591481,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00051,nSPC,2009,1903,NA,MARIAN,Pagan,Forereef,Shallow,UNK,18.16035697,145.7587388,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00052,nSPC,2009,1904,NA,MARIAN,Pagan,Forereef,Shallow,UNK,18.16952384,145.780777,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00053,nSPC,2009,1905,NA,MARIAN,Pagan,Forereef,Deep,UNK,18.15952255,145.8089892,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00054,nSPC,2009,1911,NA,MARIAN,Pagan,Forereef,Deep,UNK,18.12164247,145.8051883,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00055,nSPC,2009,1912,NA,MARIAN,Pagan,Forereef,Shallow,UNK,18.10502484,145.7742019,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00056,nSPC,2009,1913,NA,MARIAN,Pagan,Forereef,Shallow,UNK,18.08242271,145.7535151,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00057,nSPC,2009,1914,NA,MARIAN,Pagan,Forereef,Deep,UNK,18.04662569,145.7269193,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00058,nSPC,2009,1918,NA,MARIAN,Pagan,Forereef,Deep,UNK,18.10593059,145.7534305,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00059,nSPC,2009,1919,NA,MARIAN,Pagan,Forereef,Shallow,UNK,18.08240921,145.7227698,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00060,nSPC,2009,1920,NA,MARIAN,Pagan,Forereef,Shallow,UNK,18.1241,145.758,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00061,nSPC,2009,1921,NA,MARIAN,Pagan,Forereef,Deep,UNK,18.05798946,145.7067254,0,Pagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00071,nSPC,2011,3555,NA,MARIAN,Pagan,Forereef,Deep,PAV,18.08060828,145.7560936,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00078,nSPC,2011,3557,NA,MARIAN,Pagan,Forereef,Deep,ROB,18.05957221,145.7425386,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00085,nSPC,2011,3527,0004-11-11,MARIAN,Pagan,Forereef,Deep,AGR,18.0495721,145.7055241,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00087,nSPC,2011,3523,0004-11-11,MARIAN,Pagan,Forereef,Deep,AGR,18.08740441,145.7334417,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00091,nSPC,2011,3541,0004-12-11,MARIAN,Pagan,Forereef,Deep,PAV,18.1689791,145.7918245,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00095,nSPC,2011,3544,0004-12-11,MARIAN,Pagan,Forereef,Mid,ROB,18.11717684,145.8044234,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00097,nSPC,2011,3558,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.0547035,145.7386626,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00098,nSPC,2011,3545,0004-12-11,MARIAN,Pagan,Forereef,Deep,AGR,18.17066143,145.7785874,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00122,nSPC,2011,3549,NA,MARIAN,Pagan,Forereef,Deep,PAV,18.09869265,145.7938941,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00127,nSPC,2011,3540,0004-12-11,MARIAN,Pagan,Forereef,Deep,MIX,18.17045918,145.7855128,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00132,nSPC,2011,3522,0004-11-11,MARIAN,Pagan,Forereef,Deep,AGR,18.08016068,145.7187997,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00151,nSPC,2011,3525,0004-11-11,MARIAN,Pagan,Forereef,Mid,PAV,18.14561061,145.7542576,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00155,nSPC,2011,3528,0004-11-11,MARIAN,Pagan,Forereef,Mid,PAV,18.09795446,145.7517679,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00158,nSPC,2011,3556,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.07522274,145.7501039,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00162,nSPC,2011,3561,NA,MARIAN,Pagan,Forereef,Mid,MIX,18.0596681,145.7102948,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00167,nSPC,2011,3542,0004-12-11,MARIAN,Pagan,Forereef,Mid,PAV,18.15892585,145.8069142,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00186,nSPC,2011,3546,0004-12-11,MARIAN,Pagan,Forereef,Mid,MIX,18.16703534,145.7966605,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00192,nSPC,2011,3552,NA,MARIAN,Pagan,Forereef,Mid,MIX,18.09305775,145.7618355,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00200,nSPC,2011,3560,NA,MARIAN,Pagan,Forereef,Shallow,PAV,18.05772392,145.7106869,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00204,nSPC,2011,3562,NA,MARIAN,Pagan,Forereef,Shallow,PAV,18.0542026,145.710798,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00208,nSPC,2011,3548,0004-12-11,MARIAN,Pagan,Forereef,Mid,ROB,18.12328608,145.8056278,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00211,nSPC,2011,3559,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.053467,145.734691,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00214,nSPC,2011,3550,NA,MARIAN,Pagan,Forereef,Shallow,MIX,18.10650182,145.7885754,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00215,nSPC,2011,3543,0004-12-11,MARIAN,Pagan,Forereef,Mid,ROB,18.12878067,145.8091287,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00216,nSPC,2011,3524,0004-11-11,MARIAN,Pagan,Forereef,Shallow,PAV,18.12174339,145.7571491,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00217,nSPC,2011,3551,NA,MARIAN,Pagan,Forereef,Shallow,SAG,18.10763656,145.7797374,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00220,nSPC,2011,3529,0004-11-11,MARIAN,Pagan,Forereef,Shallow,PAV,18.1279558,145.7553248,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00229,nSPC,2011,3526,0004-11-11,MARIAN,Pagan,Forereef,Shallow,PAV,18.08962829,145.7414082,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00243,nSPC,2011,3547,0004-12-11,MARIAN,Pagan,Forereef,Mid,MIX,18.16064489,145.8059322,0,Pagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00246,nSPC,2014,6963,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.14379416,145.8117023,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00249,nSPC,2014,6956,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.12956572,145.8105204,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00250,nSPC,2014,6944,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.14358068,145.7546847,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00252,nSPC,2014,6925,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.0603177,145.7084089,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00270,nSPC,2014,6926,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.06525003,145.7116074,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00277,nSPC,2014,6942,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.11534607,145.7529909,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00278,nSPC,2014,6897,NA,MARIAN,Pagan,Forereef,Deep,SCR,18.10593068,145.7831409,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00280,nSPC,2014,6912,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.04387945,145.7180802,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00281,nSPC,2014,6906,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.09914276,145.7975523,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00291,nSPC,2014,6966,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.10390745,145.8012666,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00295,nSPC,2014,6962,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.14965353,145.811546,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00301,nSPC,2014,6938,NA,MARIAN,Pagan,Forereef,Deep,APS,18.04469308,145.7051747,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00305,nSPC,2014,6899,NA,MARIAN,Pagan,Forereef,Deep,ROB,18.06109965,145.7437395,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00310,nSPC,2014,6908,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.07589924,145.750792,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00313,nSPC,2014,6921,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.05575359,145.7078195,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00315,nSPC,2014,6923,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.09650506,145.7491323,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00319,nSPC,2014,6939,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.05099904,145.7089135,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00322,nSPC,2014,6907,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.10292182,145.7720827,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00326,nSPC,2014,6922,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.0776638,145.7175297,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00329,nSPC,2014,6929,NA,MARIAN,Pagan,Forereef,Mid,SAG,18.1208135,145.7556671,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00332,nSPC,2014,6961,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.15874857,145.8077774,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00338,nSPC,2014,6898,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.09061602,145.7591141,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00339,nSPC,2014,6924,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.09868494,145.7532206,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00342,nSPC,2014,6940,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.0860167,145.727704,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00349,nSPC,2014,6900,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.04265359,145.7116766,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00352,nSPC,2014,6964,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.13149724,145.8107455,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00357,nSPC,2014,6928,NA,MARIAN,Pagan,Forereef,Mid,PAV,18.10583973,145.7556914,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00359,nSPC,2014,6910,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.04910883,145.7302527,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00360,nSPC,2014,6965,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.12002501,145.8048059,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00361,nSPC,2014,6976,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.17047435,145.7791176,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00363,nSPC,2014,6981,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.1326806,145.7593687,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00366,nSPC,2014,6978,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.14909781,145.7547501,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00369,nSPC,2014,6977,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.16747614,145.7681039,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00379,nSPC,2014,6943,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.12349789,145.7571276,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00383,nSPC,2014,6975,NA,MARIAN,Pagan,Forereef,Shallow,PAV,18.16849136,145.7849975,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00385,nSPC,2014,6941,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.10417878,145.7572547,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00389,nSPC,2014,6955,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.15455971,145.8074209,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00396,nSPC,2014,6911,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.04589144,145.7193268,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00397,nSPC,2014,6909,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.07184734,145.746436,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00404,nSPC,2014,6974,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.16955687,145.7931388,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00405,nSPC,2014,6979,NA,MARIAN,Pagan,Forereef,Deep,AGR,18.16964856,145.7706381,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00406,nSPC,2014,6980,NA,MARIAN,Pagan,Forereef,Deep,ROB,18.16461825,145.7635174,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00409,nSPC,2014,6927,NA,MARIAN,Pagan,Forereef,Shallow,AGR,18.08528102,145.7319739,0,Pagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,PAG,NA,NA,0,0,NA,
PAG-00506,CORALBELT_METHOD_E_F,2014,6958,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.15446458,145.8074114,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,15,20,0,0,0,
PAG-00507,CORALBELT_METHOD_E_F,2014,6957,NA,MARIAN,Pagan,Forereef,Deep,SAG,18.15788423,145.8093332,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,65,69,0,0,0,
PAG-00510,CORALBELT_METHOD_E_F,2014,6959,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.13785709,145.8095592,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,15,20,0,0,0,
PAG-00525,CORALBELT_METHOD_E_F,2014,6905,NA,MARIAN,Pagan,Forereef,Shallow,SAG,18.05205331,145.733113,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,14,19,0,0,0,
PAG-00532,CORALBELT_METHOD_E_F,2014,6920,NA,MARIAN,Pagan,Forereef,Shallow,ROB,18.12286564,145.7583774,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,13,15,0,0,0,
PAG-00547,CORALBELT_METHOD_E_F,2014,6952,NA,MARIAN,Pagan,Forereef,Mid,ROB,18.13126691,145.8101656,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,41,49,0,0,0,
PAG-00548,CORALBELT_METHOD_E_F,2014,6904,NA,MARIAN,Pagan,Forereef,Mid,AGR,18.07964922,145.7530772,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,43,52,0,0,0,
PAG-00553,CORALBELT_METHOD_E_F,2014,6954,NA,MARIAN,Pagan,Forereef,Shallow,AGR,18.10164803,145.7943062,0,Pagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,PAG,13,18,0,0,0,
