,SITE,SITEVISITID,DATE_,OBS_YEAR,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,ANALYSIS_STRATA,ANALYSIS_SEC,MPA_Name,MPA_Estab_Yr,Protection,TUT2012,MEAN_HII_40,MEAN_HII_40_ADJUSTED_BY_AREA,SITEVISITI,TUR_MEAN,TUR_SD,TUR_CLIM_M,TUR_ANOM_M,TUR_ANOM_F,SST_MEAN,SST_SD,SST_CLIM_M,SST_ANOM_M,SST_ANOM_F,PAR_MEAN,PAR_SD,PAR_CLIM_M,PAR_ANOM_M,PAR_ANOM_F,CHL_MEAN,CHL_SD,CHL_CLIM_M,CHL_ANOM_M,CHL_ANOM_F,WAVES_MEAN,WAVES_SD,WAVES_CLIM,WAVES_ANOM,WAVES_AN_1
2557,MOL-00342,5158,9/6/12,2012,MHI,Molokai,Forereef,Mid,21.15869541,-157.282993,0,MOL_WEST,1009,1114822,RANDOM,RAMP_BASIC,2011.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,21.64705882,17.41176471,5158,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,14.06828,19.209772,37.142315,124.374391,0.080822
2558,MOL-00343,5162,9/6/12,2012,MHI,Molokai,Forereef,Mid,21.21354592,-157.2599227,0,MOL_WEST,1261,1114469,RANDOM,RAMP_BASIC,2011.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,21.78947368,20.31578947,5162,9.50E-05,6.00E-05,0.00033,7.60E-05,0.114625,25.511147,1.026708,26.807,0.421917,0.115385,44.407475,9.415537,57.5397,2.251533,0.153986,0.103719,0.034042,0.4111,0.052989,0.04529,16.316108,21.520772,43.860312,129.309903,0.084932
2559,MOL-00344,5152,9/6/12,2012,MHI,Molokai,Forereef,Mid,21.18242575,-157.2549909,0,MOL_WEST,1511,1115066,RANDOM,RAMP_BASIC,2011.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,21.8,20.5,5152,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,10.499787,17.092017,31.117471,90.192129,0.083836
2560,MOL-00345,5157,9/6/12,2012,MHI,Molokai,Forereef,Mid,21.17985947,-157.2539248,0,MOL_WEST,1538,1115227,RANDOM,RAMP_BASIC,2011.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,21.8,20.65,5157,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,10.499787,17.092017,31.117471,90.192129,0.083836
2561,MOL-00346,5156,9/6/12,2012,MHI,Molokai,Forereef,Mid,21.19357997,-157.2550131,0,MOL_WEST,1490,1114629,RANDOM,RAMP_BASIC,2011.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,21.8,20.4,5156,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,10.737163,18.02449,32.660646,124.983934,0.075068
2562,MOL-00347,5159,9/6/12,2012,MHI,Molokai,Forereef,Shallow,21.11505202,-157.3029655,0,MOL_WEST,699,1115538,RANDOM,RAMP_BASIC,2011.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,20.5,20.08333333,5159,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.622295,0.989515,27.474,0.115083,0.025641,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,14.884282,19.896813,37.63577,117.879839,0.08274
2563,MOL-00348,5153,9/6/12,2012,MHI,Molokai,Forereef,Shallow,21.17287751,-157.2568479,0,MOL_WEST,1485,1115352,RANDOM,RAMP_BASIC,2011.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,21.8,20.4,5153,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,11.470488,18.435731,32.994586,118.578945,0.076164
2564,MOL-00349,5151,9/6/12,2012,MHI,Molokai,Forereef,Shallow,21.18616693,-157.2502475,0,MOL_WEST,1627,1115113,RANDOM,RAMP_BASIC,2011.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,21.52380952,19.80952381,5151,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,10.499787,17.092017,31.117471,90.192129,0.083836
2565,MOL-00392,5155,9/6/12,2012,MHI,Molokai,Forereef,Shallow,21.17639632,-157.2535399,0,MOL_WEST,1547,1115346,RANDOM,RAMP_BASIC,2011.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,21.8,20.65,5155,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,11.470488,18.435731,32.994586,118.578945,0.076164
2566,MOL-00393,5168,9/6/12,2012,MHI,Molokai,Forereef,Shallow,21.10672074,-157.3077419,0,MOL_WEST,692,1115651,RANDOM,RAMP_BASIC,2011.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,20.5,20,5168,8.10E-05,5.80E-05,0.00035,8.80E-05,0.116601,25.622295,0.989515,27.474,0.115083,0.025641,42.993364,8.492558,58.0748,4.332536,0.163043,0.073611,0.044371,0.71942,0.079408,0.030797,14.405336,19.697951,36.54216,116.811372,0.080822
2567,MOL-00394,5161,9/6/12,2012,MHI,Molokai,Forereef,Shallow,21.1426439,-157.2920089,0,MOL_WEST,866,1115119,RANDOM,RAMP_BASIC,2011.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,20.15384615,19.38461538,5161,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.582598,0.975938,27.543,0.06775,0.020833,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,14.061471,18.909806,36.345566,118.757648,0.081918
2568,MOL-00425,6241,8/20/13,2013,MHI,Molokai,Forereef,Deep,21.17619867,-156.7888449,0,MOL_PALI,1286,1174266,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_PALI,NA,NA,NA,NA,18.9375,14.1875,6241,8.50E-05,5.20E-05,0.00026,0.000101,0.201581,25.260015,0.966934,26.461,0.410333,0.108974,43.556297,9.576806,57.9998,2.419733,0.130435,0.079917,0.025434,0.18921,0.048853,0.086957,20.241313,27.024647,55.82622,174.471426,0.076438
2569,MOL-00426,6229,8/20/13,2013,MHI,Molokai,Forereef,Deep,21.18590928,-156.9460969,0,MOL_PALI,6410,1158675,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_PALI,NA,NA,NA,NA,23.61764706,22.82352941,6229,6.00E-05,4.80E-05,0.00027,0.000104,0.146245,25.250301,0.948145,26.381,0.49625,0.126603,43.133697,9.641851,58.117,2.935282,0.137681,0.084175,0.030457,0.30279,0.061136,0.065217,16.326679,14.638648,30.507963,82.115309,0.109863
2570,MOL-00429,6244,8/20/13,2013,MHI,Molokai,Forereef,Deep,21.16690742,-156.8768255,0,MOL_PALI,5926,1171438,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_PALI,NA,NA,NA,NA,23.15625,20.09375,6244,6.00E-05,4.80E-05,0.00027,0.000104,0.146245,25.235657,0.939995,26.548,0.369,0.089744,43.133697,9.641851,58.117,2.935282,0.137681,0.084175,0.030457,0.30279,0.061136,0.065217,19.244357,21.302037,45.310076,110.691635,0.088219
2571,MOL-00430,6227,8/20/13,2013,MHI,Molokai,Forereef,Deep,21.16802162,-156.8623098,0,MOL_PALI,5450,1172564,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_PALI,NA,NA,NA,NA,22.5862069,20.06896552,6227,6.70E-05,6.40E-05,0.00077,0.000127,0.086957,25.235657,0.939995,26.548,0.369,0.089744,43.098821,9.555749,58.4476,3.251083,0.128623,0.079969,0.038309,0.5465,0.091914,0.056159,25.012815,34.120109,68.692042,205.746064,0.07863
2572,MOL-00435,6226,8/20/13,2013,MHI,Molokai,Forereef,Mid,21.16859847,-156.8409191,0,MOL_PALI,3862,1173569,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_PALI,NA,NA,NA,NA,22.12,19.88,6226,6.70E-05,6.40E-05,0.00077,0.000127,0.086957,25.260349,0.953494,26.546,0.41275,0.096154,43.098821,9.555749,58.4476,3.251083,0.128623,0.079969,0.038309,0.5465,0.091914,0.056159,19.872089,25.877121,53.247713,147.810779,0.079726
2573,MOL-00436,6243,8/20/13,2013,MHI,Molokai,Forereef,Mid,21.16908814,-156.8716711,0,MOL_PALI,5828,1171514,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_PALI,NA,NA,NA,NA,22.83333333,20.93333333,6243,6.70E-05,6.40E-05,0.00077,0.000127,0.086957,25.235657,0.939995,26.548,0.369,0.089744,43.098821,9.555749,58.4476,3.251083,0.128623,0.079969,0.038309,0.5465,0.091914,0.056159,23.079202,29.185197,59.094768,170.751159,0.08274
2574,MOL-00437,6230,8/20/13,2013,MHI,Molokai,Forereef,Mid,21.18218386,-156.9472237,0,MOL_PALI,6425,1159282,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_PALI,NA,NA,NA,NA,23.61764706,22.85294118,6230,6.00E-05,4.80E-05,0.00027,0.000104,0.146245,25.250301,0.948145,26.381,0.49625,0.126603,43.133697,9.641851,58.117,2.935282,0.137681,0.084175,0.030457,0.30279,0.061136,0.065217,14.993469,13.370487,27.541868,75.637518,0.112329
2575,MOL-00438,6240,8/20/13,2013,MHI,Molokai,Forereef,Mid,21.17745705,-156.7756937,0,MOL_PALI,1092,1174421,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_PALI,NA,NA,NA,NA,17.23076923,12.61538462,6240,8.50E-05,5.20E-05,0.00026,0.000101,0.201581,25.260015,0.966934,26.461,0.410333,0.108974,43.556297,9.576806,57.9998,2.419733,0.130435,0.079917,0.025434,0.18921,0.048853,0.086957,27.081264,29.187138,65.367674,156.156278,0.080274
2576,MOL-00439,6245,8/20/13,2013,MHI,Molokai,Forereef,Mid,21.17158863,-156.9232024,0,MOL_PALI,6604,1165987,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_PALI,NA,NA,NA,NA,23.61764706,22.88235294,6245,6.00E-05,4.80E-05,0.00027,0.000104,0.146245,25.250301,0.948145,26.381,0.49625,0.126603,43.133697,9.641851,58.117,2.935282,0.137681,0.084175,0.030457,0.30279,0.061136,0.065217,16.801718,16.635618,33.536967,95.646042,0.10137
2577,MOL-00440,6242,8/20/13,2013,MHI,Molokai,Forereef,Shallow,21.16552516,-156.8496148,0,MOL_PALI,5051,1173448,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_PALI,NA,NA,NA,NA,22.03846154,20.38461538,6242,6.70E-05,6.40E-05,0.00077,0.000127,0.086957,25.260349,0.953494,26.546,0.41275,0.096154,43.098821,9.555749,58.4476,3.251083,0.128623,0.079969,0.038309,0.5465,0.091914,0.056159,27.459676,39.821763,79.463013,251.249215,0.074521
2578,MOL-00441,6239,8/20/13,2013,MHI,Molokai,Forereef,Shallow,21.17539938,-156.750328,0,MOL_PALI,1060,1175498,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_PALI,NA,NA,NA,NA,21.14285714,10.85714286,6239,8.50E-05,5.20E-05,0.00026,0.000101,0.201581,25.260015,0.966934,26.461,0.410333,0.108974,43.556297,9.576806,57.9998,2.419733,0.130435,0.079917,0.025434,0.18921,0.048853,0.086957,30.46524,33.312762,74.768741,193.169978,0.075616
2579,MOL-00443,6225,8/20/13,2013,MHI,Molokai,Forereef,Shallow,21.17694391,-156.7663945,0,MOL_PALI,1068,1174604,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_PALI,NA,NA,NA,NA,18.84615385,11.69230769,6225,8.50E-05,5.20E-05,0.00026,0.000101,0.201581,25.260015,0.966934,26.461,0.410333,0.108974,43.556297,9.576806,57.9998,2.419733,0.130435,0.079917,0.025434,0.18921,0.048853,0.086957,27.315221,29.424743,65.715382,168.46693,0.076438
2580,MOL-00444,6228,8/20/13,2013,MHI,Molokai,Forereef,Shallow,21.17068741,-156.9356569,0,MOL_PALI,6576,1164483,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_PALI,NA,NA,NA,NA,23.61764706,23.02941176,6228,6.00E-05,4.80E-05,0.00027,0.000104,0.146245,25.250301,0.948145,26.381,0.49625,0.126603,43.133697,9.641851,58.117,2.935282,0.137681,0.084175,0.030457,0.30279,0.061136,0.065217,14.772164,13.692085,27.442472,79.875139,0.110685
2581,MOL-00445,6066,8/11/13,2013,MHI,Molokai,Forereef,Deep,21.08371032,-157.1205013,0,MOL_SOUTH,6268,1153102,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_SOUTH,NA,NA,NA,NA,23.30232558,20.55813953,6066,7.80E-05,5.50E-05,0.00034,0.000109,0.177866,25.587519,0.945314,27.314,0.111083,0.033654,45.11894,9.11013,57.3832,2.042409,0.177536,0.086607,0.030986,0.41006,0.07033,0.139493,2.720687,2.125275,4.23551,11.966687,0.151781
2582,MOL-00448,6058,8/11/13,2013,MHI,Molokai,Forereef,Mid,21.08717347,-157.1066957,0,MOL_SOUTH,6270,1154607,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_SOUTH,NA,NA,NA,NA,23.13636364,20.65909091,6058,7.80E-05,5.50E-05,0.00034,0.000109,0.177866,25.587519,0.945314,27.314,0.111083,0.033654,45.11894,9.11013,57.3832,2.042409,0.177536,0.086607,0.030986,0.41006,0.07033,0.139493,2.481994,1.98472,3.773939,9.938273,0.161644
2583,MOL-00451,6057,8/11/13,2013,MHI,Molokai,Forereef,Deep,21.06972235,-157.0145216,0,MOL_SOUTH,6177,1171920,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_SOUTH,NA,NA,NA,NA,23.86111111,21.44444444,6057,7.00E-05,5.70E-05,0.00035,0.000112,0.158103,25.532261,0.941825,27.374,0.077667,0.017628,45.338576,9.307698,57.6904,1.436868,0.139493,0.101387,0.035499,0.43598,0.082767,0.144928,1.304155,1.100471,1.773041,8.00627,0.185205
2584,MOL-00456,6059,8/11/13,2013,MHI,Molokai,Forereef,Shallow,21.08684021,-157.0798982,0,MOL_SOUTH,6225,1159231,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_SOUTH,NA,NA,NA,NA,23.14634146,21.6097561,6059,7.20E-05,5.80E-05,0.00035,0.000119,0.148221,25.562152,0.943312,27.277,0.136333,0.033654,45.242703,9.130459,57.4278,1.796673,0.168478,0.092476,0.03473,0.41941,0.084412,0.146739,3.366895,4.010779,5.166228,31.743298,0.232877
2585,MOL-00461,6068,8/11/13,2013,MHI,Molokai,Forereef,Mid,21.08336952,-157.1327975,0,MOL_SOUTH,6186,1150702,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_SOUTH,NA,NA,NA,NA,23.53658537,21.09756098,6068,7.90E-05,5.30E-05,0.00032,7.80E-05,0.166008,25.587519,0.945314,27.314,0.111083,0.033654,45.170573,9.163333,57.8506,2.157189,0.163043,0.078894,0.025007,0.19661,0.052971,0.13587,5.25869,7.18978,8.876478,16.875429,0.178356
2586,MOL-00465,6063,8/11/13,2013,MHI,Molokai,Forereef,Deep,21.046809,-156.9397865,0,MOL_SOUTH,6054,1177319,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_SOUTH,NA,NA,NA,NA,23.45714286,19.82857143,6063,7.10E-05,8.10E-05,0.00093,0.00017,0.12253,25.624736,0.898047,27.061,0.215333,0.052885,45.220698,9.372036,57.5989,1.391656,0.128623,0.120053,0.046524,0.48855,0.096397,0.086957,0.789462,1.03907,1.835468,8.323736,0.042192
2587,MOL-00467,6064,8/11/13,2013,MHI,Molokai,Forereef,Mid,21.05540933,-156.9599352,0,MOL_SOUTH,6363,1175277,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_SOUTH,NA,NA,NA,NA,23.61111111,20.41666667,6064,7.10E-05,8.10E-05,0.00093,0.00017,0.12253,25.502493,0.926741,27.247,0.13225,0.027244,45.220698,9.372036,57.5989,1.391656,0.128623,0.120053,0.046524,0.48855,0.096397,0.086957,0.862495,1.006308,1.747043,8.008035,0.049863
2588,MOL-00471,6055,8/11/13,2013,MHI,Molokai,Forereef,Mid,21.06391378,-156.9806692,0,MOL_SOUTH,6361,1173440,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_SOUTH,NA,NA,NA,NA,23.68571429,22,6055,7.10E-05,8.10E-05,0.00093,0.00017,0.12253,25.502493,0.926741,27.247,0.13225,0.027244,45.220698,9.372036,57.5989,1.391656,0.128623,0.120053,0.046524,0.48855,0.096397,0.086957,1.114726,1.138507,1.948235,8.919212,0.071233
2589,MOL-00482,6054,8/11/13,2013,MHI,Molokai,Forereef,Shallow,21.04762774,-156.926597,0,MOL_SOUTH,5891,1178180,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_SOUTH,NA,NA,NA,NA,23.18181818,20.36363636,6054,7.10E-05,8.10E-05,0.00093,0.00017,0.12253,25.624736,0.898047,27.061,0.215333,0.052885,45.220698,9.372036,57.5989,1.391656,0.128623,0.120053,0.046524,0.48855,0.096397,0.086957,1.40377,3.7709,4.486402,14.066926,0.079452
2590,MOL-00489,6067,8/11/13,2013,MHI,Molokai,Forereef,Shallow,21.08929988,-157.1220078,0,MOL_SOUTH,6263,1151013,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_SOUTH,NA,NA,NA,NA,23.30232558,20.81395349,6067,7.80E-05,5.50E-05,0.00034,0.000109,0.177866,25.587519,0.945314,27.314,0.111083,0.033654,45.11894,9.11013,57.3832,2.042409,0.177536,0.086607,0.030986,0.41006,0.07033,0.139493,5.188583,4.784216,7.079995,8.466544,0.293973
2591,MOL-00490,6065,8/11/13,2013,MHI,Molokai,Forereef,Shallow,21.05930465,-156.9611153,0,MOL_SOUTH,6404,1175028,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_SOUTH,NA,NA,NA,NA,23.51351351,19.94594595,6065,7.10E-05,8.10E-05,0.00093,0.00017,0.12253,25.502493,0.926741,27.247,0.13225,0.027244,45.220698,9.372036,57.5989,1.391656,0.128623,0.120053,0.046524,0.48855,0.096397,0.086957,0.862495,1.006308,1.747043,8.008035,0.049863
2592,MOL-00493,6056,8/11/13,2013,MHI,Molokai,Forereef,Shallow,21.07069365,-156.9977032,0,MOL_SOUTH,6250,1172586,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_SOUTH,NA,NA,NA,NA,23.68571429,22.11428571,6056,7.10E-05,8.10E-05,0.00093,0.00017,0.12253,25.502493,0.926741,27.247,0.13225,0.027244,45.220698,9.372036,57.5989,1.391656,0.128623,0.120053,0.046524,0.48855,0.096397,0.086957,1.160123,1.07073,1.619401,8.519608,0.153425
2593,MOL-00497,6211,8/19/13,2013,MHI,Molokai,Forereef,Deep,21.07987099,-157.2576947,0,MOL_WEST,1005,1127582,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_WEST,NA,NA,NA,NA,21.0625,16.5625,6211,8.70E-05,5.20E-05,0.00027,6.70E-05,0.175889,25.668519,0.977683,27.394,0.141917,0.033654,44.783559,9.263496,58.2849,2.969455,0.173913,0.068498,0.023226,0.35723,0.054978,0.13587,5.649908,4.280464,9.067265,25.505614,0.124658
2594,MOL-00499,6216,8/19/13,2013,MHI,Molokai,Forereef,Deep,21.08158744,-157.2863284,0,MOL_WEST,723,1119235,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_WEST,NA,NA,NA,NA,20.5,20.08333333,6216,8.70E-05,5.20E-05,0.00027,6.70E-05,0.175889,25.668519,0.977683,27.394,0.141917,0.033654,44.783559,9.263496,58.2849,2.969455,0.173913,0.068498,0.023226,0.35723,0.054978,0.13587,7.245867,6.407208,13.882739,39.113846,0.086575
2595,MOL-00500,6207,8/19/13,2013,MHI,Molokai,Forereef,Deep,21.08781075,-157.2973633,0,MOL_WEST,692,1117625,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_WEST,NA,NA,NA,NA,20.5,20,6207,8.10E-05,5.80E-05,0.00035,8.80E-05,0.116601,25.668519,0.977683,27.394,0.141917,0.033654,42.993364,8.492558,58.0748,4.332536,0.163043,0.073611,0.044371,0.71942,0.079408,0.030797,8.109534,7.855397,16.757051,45.832228,0.086027
2596,MOL-00501,6212,8/19/13,2013,MHI,Molokai,Forereef,Deep,21.1608209,-157.2900753,0,MOL_WEST,921,1114548,RANDOM,RAMP_BASIC,2014.1,ForereefDeep,MOL_WEST,NA,NA,NA,NA,20.9375,16.25,6212,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,14.991175,19.609272,38.520964,115.386132,0.084384
2597,MOL-00502,6206,8/19/13,2013,MHI,Molokai,Forereef,Mid,21.12186307,-157.3043795,0,MOL_WEST,700,1115380,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,20.5,20.08333333,6206,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.622295,0.989515,27.474,0.115083,0.025641,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,14.604193,20.150483,38.007865,123.789223,0.080822
2598,MOL-00505,6204,8/19/13,2013,MHI,Molokai,Forereef,Mid,21.18394506,-157.2519781,0,MOL_WEST,1575,1115133,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,21.8,20.75,6204,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.51037,1.002652,27.075,0.220917,0.060897,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,10.499787,17.092017,31.117471,90.192129,0.083836
2599,MOL-00506,6208,8/19/13,2013,MHI,Molokai,Forereef,Mid,21.09062858,-157.2902622,0,MOL_WEST,723,1117918,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,20.5,20.08333333,6208,8.10E-05,5.80E-05,0.00035,8.80E-05,0.116601,25.668519,0.977683,27.394,0.141917,0.033654,42.993364,8.492558,58.0748,4.332536,0.163043,0.073611,0.044371,0.71942,0.079408,0.030797,7.597968,6.926285,14.991366,40.4566,0.087671
2600,MOL-00508,6213,8/19/13,2013,MHI,Molokai,Forereef,Mid,21.10530772,-157.3118285,0,MOL_WEST,689,1115574,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,20.5,20,6213,8.10E-05,5.80E-05,0.00035,8.80E-05,0.116601,25.622295,0.989515,27.474,0.115083,0.025641,42.993364,8.492558,58.0748,4.332536,0.163043,0.073611,0.044371,0.71942,0.079408,0.030797,16.423946,20.821093,39.121797,127.661906,0.081918
2601,MOL-00509,6205,8/19/13,2013,MHI,Molokai,Forereef,Mid,21.13992725,-157.2933137,0,MOL_WEST,844,1115179,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,20.15384615,19.30769231,6205,7.70E-05,5.60E-05,0.00025,3.80E-05,0.013834,25.582598,0.975938,27.543,0.06775,0.020833,43.496031,9.402555,57.7211,3.039749,0.17029,0.099906,0.03727,0.26862,0.059425,0.057971,14.061471,18.909806,36.345566,118.757648,0.081918
2602,MOL-00510,6215,8/19/13,2013,MHI,Molokai,Forereef,Mid,21.0966783,-157.3142284,0,MOL_WEST,688,1115795,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_WEST,NA,NA,NA,NA,20.5,19.91666667,6215,8.10E-05,5.80E-05,0.00035,8.80E-05,0.116601,25.688771,0.979932,27.426,0.136583,0.038462,42.993364,8.492558,58.0748,4.332536,0.163043,0.073611,0.044371,0.71942,0.079408,0.030797,14.731534,17.182595,33.985999,91.31038,0.089041
2603,MOL-00512,6209,8/19/13,2013,MHI,Molokai,Forereef,Shallow,21.08439571,-157.2428254,0,MOL_WEST,1355,1130146,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,21.8,17.65,6209,8.40E-05,5.20E-05,0.00026,7.40E-05,0.156126,25.641717,0.960987,27.348,0.146667,0.036859,44.88053,9.209995,58.2548,2.853653,0.168478,0.070895,0.021638,0.2193,0.051291,0.132246,4.905309,3.613842,6.863798,25.06405,0.15863
2604,MOL-00513,6217,8/19/13,2013,MHI,Molokai,Forereef,Shallow,21.09088297,-157.2810678,0,MOL_WEST,803,1118656,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,20.15384615,18.61538462,6217,8.70E-05,5.20E-05,0.00027,6.70E-05,0.175889,25.668519,0.977683,27.394,0.141917,0.033654,44.783559,9.263496,58.2849,2.969455,0.173913,0.068498,0.023226,0.35723,0.054978,0.13587,6.245306,5.285508,11.520575,31.261486,0.098082
2605,MOL-00514,6210,8/19/13,2013,MHI,Molokai,Forereef,Shallow,21.08532107,-157.2571805,0,MOL_WEST,1067,1126611,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,21.66666667,15.61111111,6210,8.70E-05,5.20E-05,0.00027,6.70E-05,0.175889,25.668519,0.977683,27.394,0.141917,0.033654,44.783559,9.263496,58.2849,2.969455,0.173913,0.068498,0.023226,0.35723,0.054978,0.13587,5.485741,4.019022,8.411973,23.6443,0.135616
2606,MOL-00516,6214,8/19/13,2013,MHI,Molokai,Forereef,Shallow,21.10414255,-157.3096563,0,MOL_WEST,690,1115678,RANDOM,RAMP_BASIC,2014.1,ForereefShallow,MOL_WEST,NA,NA,NA,NA,20.5,20,6214,8.10E-05,5.80E-05,0.00035,8.80E-05,0.116601,25.622295,0.989515,27.474,0.115083,0.025641,42.993364,8.492558,58.0748,4.332536,0.163043,0.073611,0.044371,0.71942,0.079408,0.030797,16.423946,20.821093,39.121797,127.661906,0.081918
2607,MOL-01521,7736,6/29/15,2015,MHI,Molokai,Forereef,Mid,21.050536,-156.819647,0,MOL_SOUTH,11757,1182687,RANDOM,RAMP_BASIC,2014.1,ForereefMid,MOL_SOUTH,NA,NA,NA,NA,28.95454545,19.5,7736,5.20E-05,4.90E-05,0.00021,1.00E-04,0.114625,25.432912,0.944055,27.085,0.165583,0.033654,44.425375,9.252504,57.6637,2.129767,0.13587,0.098398,0.027846,0.24806,0.043313,0.099638,2.918458,2.088305,3.856877,7.845964,0.24137
