SITEVISITID,ROUNDID,MISSIONID,REGION,ISLAND,SEC_NAME,REEF_ZONE,DEPTH_BIN,new_MIN_DEPTH_M,new_MAX_DEPTH_M,SITE,OLD_SITE,OCC_SITEID,LATITUDE_SV,LONGITUDE_SV,LATITUDE_LOV,LONGITUDE_LOV,OBS_YEAR,ANALYSIS_YEAR,DATE_,HABITAT_CODE,EXCLUDE_FLAG,CLIMATE_STATION_YN,PERM_SITE,TRANSECT_PHOTOS,PHOTOMOSAIC_YN,benth,fish,arms_d,arms_r,cau_d,cau_r,microb,ARMS,Benthic,CAU,Fish,Oceanography,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,bANALYSIS_SCHEME,TUT2012,OTHER_AREA_GROUPING,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
39563,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01766,SAI-1766,NA,15.20149,145.78247,15.20149,145.78247,2022,2022,07/14/2022 12.40.43,ROB,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39564,183,RA2201_LEG6,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-00023,SAI-23,OCC-SAI-012,15.156464,145.689787,15.15644758,145.689702,2022,2022,07/14/2022 13.43.20,NA,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39580,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01119,PAG-1119,NA,18.096297,145.764923,18.13917,145.75734,2022,2022,07/21/2022 10.12.04,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39581,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01114,PAG-1114,NA,18.092339,145.762026,18.13259,145.81171,2022,2022,07/21/2022 11.20.37,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39582,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01068,PAG-1068,NA,18.083121,145.753955,18.10294,145.76781,2022,2022,07/21/2022 12.39.39,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39583,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01131,PAG-1131,NA,18.076702,145.750931,18.07938,145.7549,2022,2022,07/21/2022 13.45.55,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39584,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01086,PAG-1086,NA,18.071128,145.745743,18.14281,145.76281,2022,2022,07/21/2022 15.03.18,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39585,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-00013,PAG-13,OCC-PAG-006,18.096136,145.764814,18.09665,145.7649,2022,2022,07/21/2022 09.19.29,NA,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39586,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-00301,PAG-301,OCC-PAG-008,18.04462,145.70502,18.04469308,145.7051747,2022,2022,07/21/2022 11.33.32,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39587,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-00020,PAG-20,OCC-PAG-009,18.04561,145.70621,18.0456409,145.706226,2022,2022,07/21/2022 14.09.40,NA,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39589,184,RA2201_LEG7,MARIAN,Pagan,Pagan,NA,NA,NA,NA,PAG-01071,PAG-1071,OCC-PAG-010,18.045886,145.707536,18.04588,145.70751,2022,2022,07/21/2022 15.28.50,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39600,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-00021,PAG-21,OCC-PAG-002,18.16788,145.79494,18.16783765,145.7949484,2022,2022,07/22/2022 11.40.58,NA,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39602,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-00021,PAG-21,OCC-PAG-003,18.167576,145.794782,18.16783765,145.7949484,2022,2022,07/22/2022 13.58.04,NA,0,0,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39606,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01151,PAG-1151,NA,18.139623,145.81169,18.09746,145.76907,2022,2022,07/22/2022 08.56.09,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39607,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01139,PAG-1139,NA,18.151226,145.812292,18.10479786,145.7820059,2022,2022,07/22/2022 10.01.38,PSC,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39608,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01070,PAG-1070,NA,18.15496,145.80765,18.09643,145.76412,2022,2022,07/22/2022 12.11.39,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39609,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01166,PAG-1166,NA,18.161447,145.806286,18.08256,145.72045,2022,2022,07/22/2022 12.16.44,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39610,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01124,PAG-1124,NA,18.167871,145.792585,18.0394,145.71382,2022,2022,07/22/2022 13.28.58,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39611,184,RA2201_LEG7,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01116,PAG-1116,NA,18.17046,145.778856,18.16565,145.80197,2022,2022,07/22/2022 14.49.53,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39612,184,RA2201_LEG7,MARIAN,Pagan,Pagan,NA,NA,NA,NA,PAG-01067,PAG-1067,OCC-PAG-001,18.169153,145.795458,18.16913,145.79535,2022,2022,07/22/2022 09.14.52,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39620,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Deep,NA,NA,ASC-00527,ASC-527,NA,19.701704,145.392401,19.701704,145.392401,2022,2022,07/23/2022 09.07.31,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39621,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00512,ASC-512,NA,19.701311,145.39273,19.68797,145.41991,2022,2022,07/23/2022 10.11.11,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39622,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00514,ASC-514,NA,19.706751,145.397197,19.706751,145.397197,2022,2022,07/23/2022 11.32.23,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39623,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00516,ASC-516,NA,19.70792,145.400955,19.70792,145.400955,2022,2022,07/23/2022 12.45.45,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39624,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Shallow,NA,NA,ASC-00496,ASC-496,NA,19.707037,145.401237,19.68797,145.41961,2022,2022,07/23/2022 13.53.52,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39625,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00518,ASC-518,NA,19.707837,145.402678,19.707837,145.402678,2022,2022,07/23/2022 15.12.12,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39626,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00006,ASC-06,OCC-ASC-005,19.690225,145.388549,19.6902532,145.388625,2022,2022,07/23/2022 10.57.48,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39629,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00004,ASC-04,OCC-ASC-001,19.708336,145.403,19.70842,145.40305,2022,2022,07/23/2022 14.06.56,NA,0,-1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39633,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00006,ASC-06,OCC-ASC-005,19.690298,145.388529,19.6902532,145.388625,2022,2022,07/23/2022 09.35.43,NA,0,-1,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39640,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Deep,NA,NA,ASC-00537,ASC-537,NA,19.675424,145.408388,19.675424,145.408388,2022,2022,07/24/2022 08.54.53,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39641,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00524,ASC-524,NA,19.692153,145.41884,19.692153,145.41884,2022,2022,07/24/2022 09.56.27,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39642,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Shallow,NA,NA,ASC-00499,ASC-499,NA,19.690246,145.418719,19.70786,145.40807,2022,2022,07/24/2022 10.09.37,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39643,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00526,ASC-526,NA,19.699563,145.418054,19.69956,145.41806,2022,2022,07/24/2022 11.02.23,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39644,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00511,ASC-511,NA,19.700915,145.417101,19.69648,145.419,2022,2022,07/24/2022 11.18.16,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39645,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00509,ASC-509,NA,19.704864,145.412726,19.7076,145.4083,2022,2022,07/24/2022 12.25.00,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39646,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Deep,NA,NA,ASC-00532,ASC-532,NA,19.705557,145.413249,19.705557,145.413249,2022,2022,07/24/2022 12.44.22,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39647,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Shallow,NA,NA,ASC-00501,ASC-501,NA,19.706477,145.408535,19.67799,145.3934,2022,2022,07/24/2022 13.52.42,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39648,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00519,ASC-519,NA,19.706817,145.409951,19.706817,145.409951,2022,2022,07/24/2022 14.12.24,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39649,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00020,ASC-20,OCC-ASC-003,19.677029,145.410755,19.67692967,145.4107695,2022,2022,07/24/2022 10.54.15,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39651,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00002,ASC-02,OCC-ASC-004,19.680404,145.3914,19.68072,145.39225,2022,2022,07/24/2022 14.02.23,NA,0,-1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39653,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,NA,NA,NA,NA,ASC-00491,ASC-491,OCC-ASC-006,19.69332,145.38965,19.69338,145.38965,2022,2022,07/24/2022 15.32.11,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39654,184,RA2201_LEG7,MARIAN,Asuncion,Asuncion,Forereef,Mid,NA,NA,ASC-00020,ASC-20,OCC-ASC-003,19.677045,145.410723,19.67692967,145.4107695,2022,2022,07/24/2022 09.28.46,NA,0,-1,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39660,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02402,GUA-2402,NA,13.648525,144.883149,13.61197,144.83194,2022,2022,07/29/2022 09.13.49,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39661,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02377,GUA-2377,NA,13.647687,144.880089,13.461,144.85173,2022,2022,07/29/2022 10.14.49,SAG,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39662,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02404,GUA-2404,NA,13.653763,144.877328,13.64169,144.84525,2022,2022,07/29/2022 12.43.44,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39663,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02389,GUA-2389,NA,13.657366,144.858492,13.46822,144.66227,2022,2022,07/29/2022 13.54.09,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39664,184,RA2201_LEG7,MARIAN,Guam,GUA_PATI_POINT,Forereef,Shallow,NA,NA,GUA-02511,GUA-2511,NA,13.574479,144.9486,13.58702171,144.8320883,2022,2022,07/29/2022 10.45.13,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39665,184,RA2201_LEG7,MARIAN,Guam,GUA_PATI_POINT,Forereef,Mid,NA,NA,GUA-02574,GUA-2574,NA,13.601914,144.929723,13.601914,144.929723,2022,2022,07/29/2022 13.38.16,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39666,184,RA2201_LEG7,MARIAN,Guam,GUA_PATI_POINT,Forereef,Deep,NA,NA,GUA-02519,GUA-2519,NA,13.574608,144.950154,13.23029369,144.6475763,2022,2022,07/29/2022 09.42.13,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39680,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Shallow,NA,NA,GUA-02419,GUA-2419,NA,13.412705,144.788471,13.4517,144.62739,2022,2022,07/30/2022 10.00.07,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39681,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02460,GUA-2460,NA,13.381706,144.780901,13.36843,144.78018,2022,2022,07/30/2022 11.20.26,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39682,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Shallow,NA,NA,GUA-02428,GUA-2428,NA,13.355953,144.775074,13.41224,144.64492,2022,2022,07/30/2022 13.32.14,SAG,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39683,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02487,GUA-2487,NA,13.334289,144.773745,13.30269,144.77635,2022,2022,07/30/2022 14.13.12,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39684,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02470,GUA-2470,NA,13.417089,144.793458,13.23898,144.69099,2022,2022,07/30/2022 10.03.15,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39685,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Shallow,NA,NA,GUA-02427,GUA-2427,NA,13.388625,144.779433,13.43665,144.62282,2022,2022,07/30/2022 11.30.59,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39686,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Mid,NA,NA,GUA-02451,GUA-2451,NA,13.360443,144.776878,13.44136,144.82731,2022,2022,07/30/2022 12.21.35,AGR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39687,184,RA2201_LEG7,MARIAN,Guam,GUA_EAST_OPEN,Forereef,Deep,NA,NA,GUA-02473,GUA-2473,NA,13.329842,144.777182,13.22841,144.64232,2022,2022,07/30/2022 13.50.32,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39700,184,RA2201_LEG7,MARIAN,Guam,GUA_TUMON,Forereef,Deep,NA,NA,GUA-02597,GUA-2597,NA,13.530298,144.800062,13.530298,144.800062,2022,2022,08/01/2022 09.47.10,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39701,184,RA2201_LEG7,MARIAN,Guam,GUA_TUMON,Forereef,Mid,NA,NA,GUA-02589,GUA-2589,NA,13.525254,144.801084,13.525254,144.801084,2022,2022,08/01/2022 10.48.40,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39702,184,RA2201_LEG7,MARIAN,Guam,GUA_TUMON,Forereef,Shallow,NA,NA,GUA-02593,GUA-2593,NA,13.519084,144.799982,13.519084,144.799982,2022,2022,08/01/2022 12.07.12,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39703,184,RA2201_LEG7,MARIAN,Guam,GUA_TUMON,Forereef,Mid,NA,NA,GUA-02592,GUA-2592,NA,13.521725,144.79986,13.521725,144.79986,2022,2022,08/01/2022 12.56.55,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39704,184,RA2201_LEG7,MARIAN,Guam,GUA_TUMON,Forereef,Deep,NA,NA,GUA-02591,GUA-2591,NA,13.513193,144.794603,13.513193,144.794603,2022,2022,08/01/2022 13.52.57,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39724,184,RA2201_LEG7,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02587,GUA-2587,OCC-GUA-026,13.47675,144.697716,13.476987,144.69794,2022,2022,08/01/2022 13.12.20,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39727,184,RA2201_LEG7,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02542,GUA-2542,NA,13.478741,144.709217,13.478741,144.709217,2022,2022,08/02/2022 10.14.24,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39728,184,RA2201_LEG7,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,NA,NA,GUA-02553,GUA-2553,NA,13.477978,144.71715,13.477978,144.71715,2022,2022,08/02/2022 11.09.05,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39729,184,RA2201_LEG7,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,NA,NA,GUA-02546,GUA-2546,NA,13.479428,144.71012,13.479428,144.71012,2022,2022,08/02/2022 12.06.42,RRB,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39733,184,RA2201_LEG7,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Shallow,NA,NA,GUA-02605,GUA-2605,NA,13.479629,144.700927,13.479629,144.700927,2022,2022,08/02/2022 09.18.09,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39760,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Mid,NA,NA,GUA-02500,GUA-2500,NA,13.240945,144.711737,13.4709896,144.641355,2022,2022,08/03/2022 10.36.48,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39761,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Shallow,NA,NA,GUA-02492,GUA-2492,NA,13.242237,144.708318,13.29078,144.65156,2022,2022,08/03/2022 11.33.01,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39762,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Deep,NA,NA,GUA-02502,GUA-2502,NA,13.238558,144.699641,13.48584602,144.7478532,2022,2022,08/03/2022 12.26.47,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39763,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Mid,NA,NA,GUA-02497,GUA-2497,NA,13.24087,144.700048,13.45284202,144.6401041,2022,2022,08/03/2022 13.07.32,PSC,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39764,184,RA2201_LEG7,MARIAN,Guam,GUA_ACHANG,Forereef,Deep,NA,NA,GUA-02504,GUA-2504,NA,13.242349,144.715971,13.51521067,144.794342,2022,2022,08/03/2022 09.35.00,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39781,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Shallow,NA,NA,ROT-00768,ROT-768,NA,14.114124,145.202149,14.114124,145.202149,2022,2022,08/04/2022 11.10.41,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39782,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Deep,NA,NA,ROT-00771,ROT-771,NA,14.126407,145.223922,14.126407,145.223922,2022,2022,08/04/2022 12.01.09,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39783,184,RA2201_LEG7,MARIAN,Rota,Rota,Forereef,Deep,NA,NA,ROT-00766,ROT-766,NA,14.150382,145.244401,14.150382,145.244401,2022,2022,08/04/2022 13.18.20,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
