"SITEVISITID","EXCLUDE_FLAG","MISSIONID","ROUNDID","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","SITE","OLD_SITE","TYPE","CLIMATE_STATION_YN","PERM_SITE","OCC_SITEID","HABITAT_CODE","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE_SV","LONGITUDE_SV","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","OBS_YEAR","DATE_","TRANSECT_PHOTOS","PHOTOMOSAIC_YN","benth","fish","arms_d","arms_r","cau_d","cau_r","microb","ARMS","Benthic","CAU","Fish","Oceanography","HUMANS20","HUMANS200","ANALYSIS_SCHEME","bANALYSIS_SCHEME","TUT2012","OTHER_AREA_GROUPING","SPECIAL_PROJ_YN","SPECIAL_PROJ_DESCRIPTION"
6657,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Deep","GUA-01083","GUA-1083","RANDOM",0,0,NA,"AGR",21,22.7,13.64121825,144.8880359,13.64121825,144.8880359,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,87277,210804,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6658,0,"HA1401",88,"MARIAN","Guam","GUA_PATI_POINT","Forereef","Mid","GUA-01026","GUA-1026","RANDOM",0,0,NA,"PAV",6.6,7.6,13.59549648,144.9569513,13.59549648,144.9569513,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,80955,210258,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6659,0,"HA1401",88,"MARIAN","Guam","GUA_PATI_POINT","Forereef","Deep","GUA-01011","GUA-1011","RANDOM",0,0,NA,"AGR",18.5,25,13.60173714,144.9476443,13.60173714,144.9476443,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,81510,210289,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6660,0,"HA1401",88,"MARIAN","Guam","GUA_PATI_POINT","Forereef","Deep","GUA-01010","GUA-1010","RANDOM",0,0,NA,"AGR",19,27,13.61366887,144.9077283,13.61366887,144.9077283,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,94478,210057,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6661,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Mid","GUA-01105","GUA-1105","RANDOM",0,0,NA,"PSC",18.8,20.5,13.65065427,144.8782804,13.65065427,144.8782804,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,84262,211277,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6662,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Shallow","GUA-01117","GUA-1117","RANDOM",0,0,NA,"AGR",4.8,6.4,13.65304587,144.8726878,13.65304587,144.8726878,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,84880,211211,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6663,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN",NA,NA,"GUA-01999","GUA-1999",NA,0,0,NA,NA,NA,NA,13.58442692,144.8190143,13.58442692,144.8190143,"2014",2014,"3/25/2014",0,NA,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,"BEN_SEC2014",NA,NA,NA,NA
6664,0,"HA1401",88,"MARIAN","Guam","GUA_PATI_POINT","Forereef","Deep","GUA-01487","GUA-1487","RANDOM",0,0,NA,"AGR",23.16366961,24.68759525,13.60246209,144.9400297,13.60246209,144.9400297,"2014",2014,"3/30/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6665,0,"HA1401",88,"MARIAN","Guam","GUA_PATI_POINT","Forereef","Mid","GUA-01472","GUA-1472","RANDOM",0,0,NA,"AGR",12.80097531,15.23925632,13.60560413,144.9160151,13.60560413,144.9160151,"2014",2014,"3/30/2014",-1,NA,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6666,0,"HA1401",88,"MARIAN","Guam","GUA_PATI_POINT","Forereef","Shallow","GUA-01462","GUA-1462","RANDOM",0,0,NA,"SAG",3.962206644,5.18134715,13.60327053,144.9195168,13.60327053,144.9195168,"2014",2014,"3/30/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6667,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Mid","GUA-01618","GUA-1618","RANDOM",0,0,NA,"AGR",11.58183481,12.49619019,13.63728371,144.8894481,13.63728371,144.8894481,"2014",2014,"3/30/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6668,0,"HA1401",88,"MARIAN","Guam","GUA_PATI_POINT","Forereef","Mid","GUA-01476","GUA-1476","RANDOM",0,0,NA,"PAV",13.71533069,15.23925632,13.60122937,144.9466048,13.60122937,144.9466048,"2014",2014,"3/30/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6669,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Shallow","GUA-01554","GUA-1554","RANDOM",0,0,NA,"PAV",4.571776897,6.09570253,13.65671229,144.864709,13.65671229,144.864709,"2014",2014,"3/30/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6670,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Deep","GUA-01625","GUA-1625","RANDOM",0,0,NA,"PAV",21.94452911,22.85888449,13.6539253,144.8778046,13.6539253,144.8778046,"2014",2014,"3/30/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6671,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Shallow","GUA-01123","GUA-1123","RANDOM",0,0,NA,"SAG",4.2,6.6,13.65345625,144.8723713,13.65345625,144.8723713,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,84709,211241,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6672,0,"HA1401",88,"MARIAN","Guam","GUA_EAST_OPEN","Forereef","Deep","GUA-01074","GUA-1074","RANDOM",0,0,NA,"PSC",26,28.7,13.65984024,144.8613762,13.65984024,144.8613762,"2014",2014,"3/30/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,84057,211298,"MARI2014","BEN_SEC2014",NA,NA,NA,""
10264,0,"HA1606",109,"NWHI","Kure","Kure","Forereef","Mid","KUR-00053","KUR-53",NA,0,0,"OCC-KUR-002",NA,15,18,28.4529,-178.34706,28.4529,-178.34706,"2016",2016,"9/14/2016",-1,NA,0,0,0,0,1,1,0,0,0,0,0,1,NA,NA,"RAMP_BASIC","NO SCHEME",NA,NA,NA,NA
6674,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","GUA-01603","GUA-1603","RANDOM",0,0,NA,"PAV",14.02011582,14.62968607,13.30941492,144.6477711,13.30941492,144.6477711,"2014",2014,"3/31/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6675,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Deep","GUA-01639","GUA-1639","RANDOM",0,0,NA,"AGR",18.28710759,22.85888449,13.3853154,144.648252,13.3853154,144.648252,"2014",2014,"3/31/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6676,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Shallow","GUA-01575","GUA-1575","RANDOM",0,0,NA,"ROB",6.09570253,4.571776897,13.41327064,144.6486225,13.41327064,144.6486225,"2014",2014,"3/31/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6677,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","GUA-01604","GUA-1604","RANDOM",0,0,NA,"PAV",7.619628162,9.143553795,13.41327064,144.6486225,13.41327064,144.6486225,"2014",2014,"3/31/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6678,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Deep","GUA-01081","GUA-1081","RANDOM",0,0,NA,"AGR",22,25,13.37904657,144.642978,13.37904657,144.642978,"2014",2014,"3/31/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,73407,161885,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6679,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Shallow","GUA-01143","GUA-1143","RANDOM",0,0,NA,"AGR",3.2,5.5,13.38210354,144.6465065,13.38210354,144.6465065,"2014",2014,"3/31/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,76279,161885,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6680,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","GUA-01090","GUA-1090","RANDOM",0,0,NA,"AGR",9.3,11.2,13.39289205,144.6550647,13.39289205,144.6550647,"2014",2014,"3/31/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,78857,161885,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6681,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Shallow","GUA-01138","GUA-1138","RANDOM",0,0,NA,"AGR",5.4,6.1,13.41115572,144.6542384,13.41115572,144.6542384,"2014",2014,"3/31/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,81639,161896,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6682,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Deep","GUA-01510","GUA-1510","RANDOM",0,0,NA,"AGR",23.16366961,24.99238037,13.47029859,144.6861692,13.47029859,144.6861692,"2014",2014,"4/4/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6683,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Shallow","GUA-01495","GUA-1495","RANDOM",0,0,NA,"AGR",3.962206644,5.790917403,13.47951558,144.7074215,13.47951558,144.7074215,"2014",2014,"4/4/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6684,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Mid","GUA-01503","GUA-1503","RANDOM",0,0,NA,"AGR",13.71533069,15.23925632,13.47107258,144.6913492,13.47107258,144.6913492,"2014",2014,"4/4/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6685,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Deep","GUA-01038","GUA-1038","RANDOM",0,0,NA,"AGR",21,23,13.47263019,144.6912179,13.47263019,144.6912179,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,122591,165015,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6686,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Mid","GUA-01039","GUA-1039","RANDOM",0,0,NA,"AGR",13,15,13.47157398,144.6913095,13.47157398,144.6913095,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,122570,165015,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6687,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Shallow","GUA-01047","GUA-1047","RANDOM",0,0,NA,"AGR",3.6,4.6,13.47910269,144.7002514,13.47910269,144.7002514,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,128820,165020,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6688,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Shallow","GUA-01046","GUA-1046","RANDOM",0,0,NA,"PAV",5.5,5.6,13.48064546,144.7044988,13.48064546,144.7044988,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,133326,165021,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6689,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","GUA-01094","GUA-1094","RANDOM",0,0,NA,"AGR",12.8,14,13.46774898,144.6567923,13.46774898,144.6567923,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,95332,164999,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6690,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Deep","GUA-01037","GUA-1037","RANDOM",0,0,NA,"PAV",19.2,27,13.48187568,144.7024812,13.48187568,144.7024812,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,131631,165021,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6691,0,"HA1401",88,"MARIAN","Guam","GUA_PITI_BOMB","Forereef","Mid","GUA-01043","GUA-1043","RANDOM",0,0,NA,"PAV",6.9,9,13.47916598,144.7082337,13.47916598,144.7082337,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,136441,165021,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6692,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Deep","GUA-01087","GUA-1087","RANDOM",0,0,NA,"AGR",19.8,23,13.48489744,144.7384739,13.48489744,144.7384739,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,150790,165021,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6693,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","GUA-01073","GUA-1073","RANDOM",0,0,NA,"AGR",10.8,13.6,13.4842273,144.7552442,13.4842273,144.7552442,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,154382,165021,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6694,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Shallow","GUA-01140","GUA-1140","RANDOM",0,0,NA,"SAG",2.1,5.5,13.48852403,144.7657918,13.48852403,144.7657918,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,155089,165021,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6695,0,"HA1401",88,"MARIAN","Guam","GUA_TUMON","Forereef","Shallow","GUA-01063","GUA-1063","RANDOM",0,0,NA,"AGR",1.8,4.5,13.51085166,144.7925651,13.51085166,144.7925651,"2014",2014,"4/4/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,151283,165021,"MARI2014","BEN_SEC2014",NA,NA,NA,""
6696,0,"HA1401",88,"MARIAN","Guam","GUA_WEST_OPEN","Forereef","Deep","GUA-01619","GUA-1619","RANDOM",0,0,NA,"AGR",16.1536117,19.20146297,13.48464891,144.7568656,13.48464891,144.7568656,"2014",2014,"4/4/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6697,0,"HA1401",88,"MARIAN","Guam","GUA_TUMON","Forereef","Shallow","GUA-01521","GUA-1521","RANDOM",0,0,NA,"AGR",3.962206644,4.571776897,13.50908702,144.7835715,13.50908702,144.7835715,"2014",2014,"4/4/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"MARI2014","BEN_SEC2014",NA,NA,"0",""
6698,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00435","ROT-435","RANDOM",0,0,NA,"PSC",21.03017373,21.94452911,14.19599011,145.2235168,14.19599011,145.2235168,"2014",2014,"4/5/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6699,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00432","ROT-432","RANDOM",0,0,NA,"AGR",13.10576044,14.62968607,14.18961835,145.2165632,14.18961835,145.2165632,"2014",2014,"4/5/2014",-1,NA,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6700,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00462","ROT-462","RANDOM",0,0,NA,"AGR",3.962206644,5.486132277,14.17636229,145.1973457,14.17636229,145.1973457,"2014",2014,"4/5/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6701,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00454","ROT-454","RANDOM",0,0,NA,"AGR",13.10576044,14.32490094,14.17553491,145.1861503,14.17553491,145.1861503,"2014",2014,"4/5/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6702,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00210","ROT-210","RANDOM",0,0,NA,"AGR",22,27.3,14.15619736,145.1470905,14.15619736,145.1470905,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6703,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00237","ROT-237","RANDOM",0,0,NA,"PAV",5.2,6.6,14.16242712,145.1543005,14.16242712,145.1543005,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6704,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00207","ROT-207","RANDOM",0,0,NA,"AGR",21.2,22.2,14.18751265,145.2104283,14.18751265,145.2104283,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6705,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00273","ROT-273","RANDOM",0,0,NA,"AGR",3.3,7.4,14.17885766,145.2032306,14.17885766,145.2032306,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6706,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00208","ROT-208","RANDOM",0,0,NA,"AGR",20.2,27,14.17533215,145.1848982,14.17533215,145.1848982,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6707,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00234","ROT-234","RANDOM",0,0,NA,"AGR",12.2,14,14.1777883,145.1915732,14.1777883,145.1915732,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6708,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00206","ROT-206","RANDOM",0,0,NA,"PSC",15.9,18,14.19371828,145.2221229,14.19371828,145.2221229,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6709,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00256","ROT-256","RANDOM",0,0,NA,"PAV",10,12.4,14.2014619,145.2608985,14.2014619,145.2608985,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6710,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00272","ROT-272","RANDOM",0,0,NA,"PAV",14.2,17.5,14.20135888,145.2375928,14.20135888,145.2375928,"2014",2014,"4/5/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
5903,0,"SE1305",86,"NWHI","Kure","Kure","Forereef","Mid","KUR-00054","KUR-54",NA,0,0,NA,NA,16,20,28.43037,-178.28523,28.43037,-178.28523,"2013",2013,"7/13/2013",-1,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,"RAMP_BASIC","NO SCHEME",NA,NA,NA,NA
6712,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00362","ROT-362","RANDOM",0,0,NA,"AGR",20.42060347,23.46845474,14.11354453,145.186751,14.11354453,145.186751,"2014",2014,"4/6/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6713,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00414","ROT-414","RANDOM",0,0,NA,"PAV",3.352636391,4.266991771,14.12322555,145.1670277,14.12322555,145.1670277,"2014",2014,"4/6/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6714,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00422","ROT-422","RANDOM",0,0,NA,"PAV",13.10576044,14.62968607,14.13043256,145.159303,14.13043256,145.159303,"2014",2014,"4/6/2014",-1,NA,1,0,0,0,0,0,1,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6715,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00371","ROT-371","RANDOM",0,0,NA,"AGR",4.266991771,5.486132277,14.1364734,145.1413367,14.1364734,145.1413367,"2014",2014,"4/6/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6716,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00254","ROT-254","RANDOM",0,0,NA,"AGR",21,23.6,14.11401761,145.2095305,14.11401761,145.2095305,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6717,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00253","ROT-253","RANDOM",0,0,NA,"AGR",12.7,17.7,14.11316743,145.1801839,14.11316743,145.1801839,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6718,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00238","ROT-238","RANDOM",0,0,NA,"ROB",4,6.9,14.12574121,145.1671817,14.12574121,145.1671817,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6719,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00248","ROT-248","RANDOM",0,0,NA,"ROB",10.9,13.5,14.1274683,145.1661929,14.1274683,145.1661929,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6720,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00255","ROT-255","RANDOM",0,0,NA,"PAV",10,16.1,14.11246017,145.1977001,14.11246017,145.1977001,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6721,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00279","ROT-279","RANDOM",0,0,NA,"PAV",4.2,6.3,14.11411341,145.1879588,14.11411341,145.1879588,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6722,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00251","ROT-251","RANDOM",0,0,NA,"SAG",19,23.8,14.11361653,145.1845204,14.11361653,145.1845204,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6723,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00240","ROT-240","RANDOM",0,0,NA,"PAV",8.6,13.4,14.12191872,145.1674948,14.12191872,145.1674948,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6724,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00260","ROT-260","RANDOM",0,0,NA,"ROB",5.3,6.7,14.12653464,145.167274,14.12653464,145.167274,"2014",2014,"4/6/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6725,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Deep","ROT-00464","ROT-464","RANDOM",0,0,NA,"AGR",20.42060347,24.07802499,14.14389725,145.1352802,14.14389725,145.1352802,"2014",2014,"4/7/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6726,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00458","ROT-458","RANDOM",0,0,NA,"AGR",12.49619019,16.1536117,14.13083221,145.123886,14.13083221,145.123886,"2014",2014,"4/7/2014",-1,NA,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,"RAMP_BASIC","BEN_SEC2014",NA,NA,"0",""
6727,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Mid","ROT-00233","ROT-233","RANDOM",0,0,NA,"AGR",10,11,14.15107652,145.1424152,14.15107652,145.1424152,"2014",2014,"4/7/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
6728,0,"HA1401",88,"MARIAN","Rota","Rota","Forereef","Shallow","ROT-00235","ROT-235","RANDOM",0,0,NA,"AGR",5,7,14.14119568,145.1344327,14.14119568,145.1344327,"2014",2014,"4/7/2014",-1,NA,0,1,0,0,0,0,0,0,0,0,1,0,2527,213241,"RAMP_BASIC","BEN_SEC2014",NA,NA,NA,""
